region_id,estimation_id,level_name,traffic,read_traffic,write_traffic,bandwidth,read_bandwidth,write_bandwidth,bandwidth_utilization,read_bandwidth_utilization,write_bandwidth_utilization,traffic_defined_time,traffic_defined_read_time,traffic_defined_write_time,bytes_ck,read_bytes_ck,write_bytes_ck
352,0,gti,720898.0,720898.0,0.0,173112539.96128497,173112539.96128497,0.0,0.0010018086803315102,0.0020036173606630204,0.0,8.343726851851852e-06,8.343726851851852e-06,0.0,0.1282315110824333,0.1282315110824333,0.0
352,0,llc,720898.0,720898.0,0.0,173112539.96128497,173112539.96128497,0.0,0.0010018086803315102,0.0020036173606630204,0.0,8.343726851851852e-06,8.343726851851852e-06,0.0,0.1282315110824333,0.1282315110824333,0.0
352,0,dram,720898.0,720898.0,0.0,173112539.96128497,173112539.96128497,0.0,0.003606511249193437,0.003606511249193437,0.0,1.5018708333333334e-05,1.5018708333333334e-05,0.0,0.1282315110824333,0.1282315110824333,0.0
353,0,l3,2539712.0,2077760.0,461952.0,609872679.7551872,498942029.2884145,110930650.4667727,0.007058711571240593,0.005774792005652946,0.001283919565587647,2.9394814814814816e-05,2.404814814814815e-05,5.346666666666667e-06,0.45175754055939793,0.36958668836178854,0.08217085219760942
353,0,gti,720215.0,720215.0,0.0,172948528.0417158,172948528.0417158,0.0,0.001000859537278448,0.002001719074556896,0.0,8.33582175925926e-06,8.33582175925926e-06,0.0,0.12811002077164135,0.12811002077164135,0.0
353,0,llc,720215.0,720215.0,0.0,172948528.0417158,172948528.0417158,0.0,0.001000859537278448,0.002001719074556896,0.0,8.33582175925926e-06,8.33582175925926e-06,0.0,0.12811002077164135,0.12811002077164135,0.0
353,0,dram,720215.0,720215.0,0.0,172948528.0417158,172948528.0417158,0.0,0.0036030943342024125,0.0036030943342024125,0.0,1.5004479166666666e-05,1.5004479166666666e-05,0.0,0.12811002077164135,0.12811002077164135,0.0
179,0,l3,2538560.0,2076608.0,461952.0,609596044.7166167,498665394.249844,110930650.4667727,0.007055509776812693,0.005771590211225047,0.001283919565587647,2.938148148148148e-05,2.4034814814814816e-05,5.346666666666667e-06,0.4515526257160124,0.36938177351840296,0.08217085219760942
179,0,gti,718849.0,718849.0,0.0,172620504.20257753,172620504.20257753,0.0,0.0009989612511723236,0.0019979225023446473,0.0,8.320011574074075e-06,8.320011574074075e-06,0.0,0.12786704015005743,0.12786704015005743,0.0
179,0,llc,718849.0,718849.0,0.0,172620504.20257753,172620504.20257753,0.0,0.0009989612511723236,0.0019979225023446473,0.0,8.320011574074075e-06,8.320011574074075e-06,0.0,0.12786704015005743,0.12786704015005743,0.0
179,0,dram,718849.0,718849.0,0.0,172620504.20257753,172620504.20257753,0.0,0.003596260504220365,0.003596260504220365,0.0,1.4976020833333333e-05,1.4976020833333333e-05,0.0,0.12786704015005743,0.12786704015005743,0.0
180,0,l3,2538048.0,2076096.0,461952.0,609473095.8105854,498542445.34381264,110930650.4667727,0.00705408675706696,0.005770167191479313,0.001283919565587647,2.9375555555555555e-05,2.4028888888888887e-05,5.346666666666667e-06,0.4514615524522855,0.3692907002546761,0.08217085219760942
180,0,gti,718166.0,718166.0,0.0,172456492.28300837,172456492.28300837,0.0,0.0009980121081192615,0.001996024216238523,0.0,8.312106481481482e-06,8.312106481481482e-06,0.0,0.12774554983926548,0.12774554983926548,0.0
