estimation_id,region_id,simd_width,global_size,local_size,thread_count,time,speed_up,bounded_by
641,291,32,"(1, 2)","(4, 32)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
642,291,32,"(1, 2)","(4, 64)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
643,291,32,"(1, 2)","(4, 128)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
644,291,32,"(1, 2)","(8, 1)",2,0.010987729566666667,0.9099261898773768,"Trip_Count, Latencies"
645,291,32,"(1, 2)","(8, 2)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
646,291,32,"(1, 2)","(8, 4)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
647,291,32,"(1, 2)","(8, 8)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
648,291,32,"(1, 2)","(8, 16)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
649,291,32,"(1, 2)","(8, 32)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
650,291,32,"(1, 2)","(8, 64)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
651,291,32,"(1, 2)","(16, 1)",2,0.010987729566666667,0.9099261898773768,"Trip_Count, Latencies"
652,291,32,"(1, 2)","(16, 2)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
653,291,32,"(1, 2)","(16, 4)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
654,291,32,"(1, 2)","(16, 8)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
655,291,32,"(1, 2)","(16, 16)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
656,291,32,"(1, 2)","(16, 32)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
657,291,32,"(1, 2)","(32, 1)",2,0.010987729566666667,0.9099261898773768,"Trip_Count, Latencies"
658,291,32,"(1, 2)","(32, 2)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
659,291,32,"(1, 2)","(32, 4)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
660,291,32,"(1, 2)","(32, 8)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
661,291,32,"(1, 2)","(32, 16)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
662,291,32,"(1, 2)","(64, 1)",2,0.010987729566666667,0.9099261898773768,"Trip_Count, Latencies"
663,291,32,"(1, 2)","(64, 2)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
664,291,32,"(1, 2)","(64, 4)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
665,291,32,"(1, 2)","(64, 8)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
666,291,32,"(1, 2)","(128, 1)",2,0.010987729566666667,0.9099261898773768,"Trip_Count, Latencies"
667,291,32,"(1, 2)","(128, 2)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
668,291,32,"(1, 2)","(128, 4)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
669,291,32,"(1, 2)","(256, 1)",2,0.010987729566666667,0.9099261898773768,"Trip_Count, Latencies"
670,291,32,"(1, 2)","(256, 2)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
671,291,32,"(1, 2)","(512, 1)",2,0.010987729566666667,0.9099261898773768,"Trip_Count, Latencies"
672,291,8,"(1,)","(8,)",1,0.010065074751851852,0.9933381665308035,"Trip_Count, Latencies"
673,291,8,"(1, 2)","(1, 8)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
674,291,8,"(1,)","(16,)",1,0.010065074751851852,0.9933381665308035,"Trip_Count, Latencies"
675,291,8,"(1, 2)","(1, 16)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
676,291,8,"(1,)","(32,)",1,0.010065074751851852,0.9933381665308035,"Trip_Count, Latencies"
677,291,8,"(1, 2)","(1, 32)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
678,291,8,"(1,)","(64,)",1,0.010065074751851852,0.9933381665308035,"Trip_Count, Latencies"
679,291,8,"(1, 2)","(1, 64)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
680,291,8,"(1,)","(128,)",1,0.010065074751851852,0.9933381665308035,"Trip_Count, Latencies"
681,291,8,"(1, 2)","(1, 128)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
682,291,8,"(1,)","(256,)",1,0.010065074751851852,0.9933381665308035,"Trip_Count, Latencies"
683,291,8,"(1, 2)","(1, 256)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
684,291,8,"(1,)","(512,)",1,0.010065074751851852,0.9933381665308035,"Trip_Count, Latencies"
685,291,8,"(1, 2)","(1, 512)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
686,291,8,"(1, 2)","(2, 4)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
687,291,8,"(1, 2)","(2, 8)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
688,291,8,"(1, 2)","(2, 16)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
689,291,8,"(1, 2)","(2, 32)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
690,291,8,"(1, 2)","(2, 64)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
691,291,8,"(1, 2)","(2, 128)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
692,291,8,"(1, 2)","(2, 256)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
693,291,8,"(1, 2)","(4, 2)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
694,291,8,"(1, 2)","(4, 4)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
695,291,8,"(1, 2)","(4, 8)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
696,291,8,"(1, 2)","(4, 16)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
697,291,8,"(1, 2)","(4, 32)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
698,291,8,"(1, 2)","(4, 64)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
699,291,8,"(1, 2)","(4, 128)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
700,291,8,"(1, 2)","(8, 1)",2,0.010836489566666666,0.922625619532195,"Trip_Count, Latencies"
701,291,8,"(1, 2)","(8, 2)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
702,291,8,"(1, 2)","(8, 4)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
703,291,8,"(1, 2)","(8, 8)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
704,291,8,"(1, 2)","(8, 16)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
705,291,8,"(1, 2)","(8, 32)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
706,291,8,"(1, 2)","(8, 64)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
707,291,8,"(1, 2)","(16, 1)",2,0.010836489566666666,0.922625619532195,"Trip_Count, Latencies"
708,291,8,"(1, 2)","(16, 2)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
709,291,8,"(1, 2)","(16, 4)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
710,291,8,"(1, 2)","(16, 8)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
711,291,8,"(1, 2)","(16, 16)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
712,291,8,"(1, 2)","(16, 32)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
713,291,8,"(1, 2)","(32, 1)",2,0.010836489566666666,0.922625619532195,"Trip_Count, Latencies"
714,291,8,"(1, 2)","(32, 2)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
715,291,8,"(1, 2)","(32, 4)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
716,291,8,"(1, 2)","(32, 8)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
717,291,8,"(1, 2)","(32, 16)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
718,291,8,"(1, 2)","(64, 1)",2,0.010836489566666666,0.922625619532195,"Trip_Count, Latencies"
719,291,8,"(1, 2)","(64, 2)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
720,291,8,"(1, 2)","(64, 4)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
721,291,8,"(1, 2)","(64, 8)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
722,291,8,"(1, 2)","(128, 1)",2,0.010836489566666666,0.922625619532195,"Trip_Count, Latencies"
723,291,8,"(1, 2)","(128, 2)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
724,291,8,"(1, 2)","(128, 4)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
725,291,8,"(1, 2)","(256, 1)",2,0.010836489566666666,0.922625619532195,"Trip_Count, Latencies"
726,291,8,"(1, 2)","(256, 2)",1,0.011601394751851853,0.8617949060309393,"Trip_Count, Latencies"
727,291,8,"(1, 2)","(512, 1)",2,0.010836489566666666,0.922625619532195,"Trip_Count, Latencies"
728,291,16,"(1,)","(8,)",1,0.01007101252962963,0.9927525033441384,"Trip_Count, Latencies"
729,291,16,"(1, 2)","(1, 8)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
730,291,16,"(1,)","(16,)",1,0.01007101252962963,0.9927525033441384,"Trip_Count, Latencies"
731,291,16,"(1, 2)","(1, 16)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
732,291,16,"(1,)","(32,)",1,0.01007101252962963,0.9927525033441384,"Trip_Count, Latencies"
733,291,16,"(1, 2)","(1, 32)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
734,291,16,"(1,)","(64,)",1,0.01007101252962963,0.9927525033441384,"Trip_Count, Latencies"
735,291,16,"(1, 2)","(1, 64)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
736,291,16,"(1,)","(128,)",1,0.01007101252962963,0.9927525033441384,"Trip_Count, Latencies"
737,291,16,"(1, 2)","(1, 128)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
738,291,16,"(1,)","(256,)",1,0.01007101252962963,0.9927525033441384,"Trip_Count, Latencies"
739,291,16,"(1, 2)","(1, 256)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
740,291,16,"(1,)","(512,)",1,0.01007101252962963,0.9927525033441384,"Trip_Count, Latencies"
741,291,16,"(1, 2)","(1, 512)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
742,291,16,"(1, 2)","(2, 4)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
743,291,16,"(1, 2)","(2, 8)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
744,291,16,"(1, 2)","(2, 16)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
745,291,16,"(1, 2)","(2, 32)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
746,291,16,"(1, 2)","(2, 64)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
747,291,16,"(1, 2)","(2, 128)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
748,291,16,"(1, 2)","(2, 256)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
749,291,16,"(1, 2)","(4, 2)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
750,291,16,"(1, 2)","(4, 4)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
751,291,16,"(1, 2)","(4, 8)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
752,291,16,"(1, 2)","(4, 16)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
753,291,16,"(1, 2)","(4, 32)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
754,291,16,"(1, 2)","(4, 64)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
755,291,16,"(1, 2)","(4, 128)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
756,291,16,"(1, 2)","(8, 1)",2,0.0108869029,0.9183532719851851,"Trip_Count, Latencies"
757,291,16,"(1, 2)","(8, 2)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
758,291,16,"(1, 2)","(8, 4)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
759,291,16,"(1, 2)","(8, 8)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
760,291,16,"(1, 2)","(8, 16)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
761,291,16,"(1, 2)","(8, 32)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
762,291,16,"(1, 2)","(8, 64)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
763,291,16,"(1, 2)","(16, 1)",2,0.0108869029,0.9183532719851851,"Trip_Count, Latencies"
764,291,16,"(1, 2)","(16, 2)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
765,291,16,"(1, 2)","(16, 4)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
766,291,16,"(1, 2)","(16, 8)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
767,291,16,"(1, 2)","(16, 16)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
768,291,16,"(1, 2)","(16, 32)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
769,291,16,"(1, 2)","(32, 1)",2,0.0108869029,0.9183532719851851,"Trip_Count, Latencies"
770,291,16,"(1, 2)","(32, 2)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
771,291,16,"(1, 2)","(32, 4)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
772,291,16,"(1, 2)","(32, 8)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
773,291,16,"(1, 2)","(32, 16)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
774,291,16,"(1, 2)","(64, 1)",2,0.0108869029,0.9183532719851851,"Trip_Count, Latencies"
775,291,16,"(1, 2)","(64, 2)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
776,291,16,"(1, 2)","(64, 4)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
777,291,16,"(1, 2)","(64, 8)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
778,291,16,"(1, 2)","(128, 1)",2,0.0108869029,0.9183532719851851,"Trip_Count, Latencies"
779,291,16,"(1, 2)","(128, 2)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
780,291,16,"(1, 2)","(128, 4)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
781,291,16,"(1, 2)","(256, 1)",2,0.0108869029,0.9183532719851851,"Trip_Count, Latencies"
782,291,16,"(1, 2)","(256, 2)",1,0.011639528085185185,0.8589715001182483,"Trip_Count, Latencies"
783,291,16,"(1, 2)","(512, 1)",2,0.0108869029,0.9183532719851851,"Trip_Count, Latencies"
784,291,32,"(1,)","(8,)",1,0.010082888085185185,0.9915832463409092,"Trip_Count, Latencies"
785,291,32,"(1, 2)","(1, 8)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
786,291,32,"(1,)","(16,)",1,0.010082888085185185,0.9915832463409092,"Trip_Count, Latencies"
787,291,32,"(1, 2)","(1, 16)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
788,291,32,"(1,)","(32,)",1,0.010082888085185185,0.9915832463409092,"Trip_Count, Latencies"
789,291,32,"(1, 2)","(1, 32)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
790,291,32,"(1,)","(64,)",1,0.010082888085185185,0.9915832463409092,"Trip_Count, Latencies"
791,291,32,"(1, 2)","(1, 64)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
792,291,32,"(1,)","(128,)",1,0.010082888085185185,0.9915832463409092,"Trip_Count, Latencies"
793,291,32,"(1, 2)","(1, 128)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
794,291,32,"(1,)","(256,)",1,0.010082888085185185,0.9915832463409092,"Trip_Count, Latencies"
795,291,32,"(1, 2)","(1, 256)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
796,291,32,"(1,)","(512,)",1,0.010082888085185185,0.9915832463409092,"Trip_Count, Latencies"
797,291,32,"(1, 2)","(1, 512)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
798,291,32,"(1, 2)","(2, 4)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
799,291,32,"(1, 2)","(2, 8)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
800,291,32,"(1, 2)","(2, 16)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
801,291,32,"(1, 2)","(2, 32)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
802,291,32,"(1, 2)","(2, 64)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
803,291,32,"(1, 2)","(2, 128)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
804,291,32,"(1, 2)","(2, 256)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
805,291,32,"(1, 2)","(4, 2)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
806,291,32,"(1, 2)","(4, 4)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
807,291,32,"(1, 2)","(4, 8)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
808,291,32,"(1, 2)","(4, 16)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
809,291,32,"(1, 2)","(4, 32)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
810,291,32,"(1, 2)","(4, 64)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
811,291,32,"(1, 2)","(4, 128)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
812,291,32,"(1, 2)","(8, 1)",2,0.010987729566666667,0.9099261898773768,"Trip_Count, Latencies"
813,291,32,"(1, 2)","(8, 2)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
814,291,32,"(1, 2)","(8, 4)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
815,291,32,"(1, 2)","(8, 8)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
816,291,32,"(1, 2)","(8, 16)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
817,291,32,"(1, 2)","(8, 32)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
818,291,32,"(1, 2)","(8, 64)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
819,291,32,"(1, 2)","(16, 1)",2,0.010987729566666667,0.9099261898773768,"Trip_Count, Latencies"
820,291,32,"(1, 2)","(16, 2)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
821,291,32,"(1, 2)","(16, 4)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
822,291,32,"(1, 2)","(16, 8)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
823,291,32,"(1, 2)","(16, 16)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
824,291,32,"(1, 2)","(16, 32)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
825,291,32,"(1, 2)","(32, 1)",2,0.010987729566666667,0.9099261898773768,"Trip_Count, Latencies"
826,291,32,"(1, 2)","(32, 2)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
827,291,32,"(1, 2)","(32, 4)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
828,291,32,"(1, 2)","(32, 8)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
829,291,32,"(1, 2)","(32, 16)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
830,291,32,"(1, 2)","(64, 1)",2,0.010987729566666667,0.9099261898773768,"Trip_Count, Latencies"
831,291,32,"(1, 2)","(64, 2)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
832,291,32,"(1, 2)","(64, 4)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
833,291,32,"(1, 2)","(64, 8)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
834,291,32,"(1, 2)","(128, 1)",2,0.010987729566666667,0.9099261898773768,"Trip_Count, Latencies"
835,291,32,"(1, 2)","(128, 2)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
836,291,32,"(1, 2)","(128, 4)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
837,291,32,"(1, 2)","(256, 1)",2,0.010987729566666667,0.9099261898773768,"Trip_Count, Latencies"
838,291,32,"(1, 2)","(256, 2)",1,0.011715794751851853,0.8533798271277897,"Trip_Count, Latencies"
839,291,32,"(1, 2)","(512, 1)",2,0.010987729566666667,0.9099261898773768,"Trip_Count, Latencies"
840,292,8,"(2,)","(8,)",1,0.01022634978172043,0.9776726900023932,"Launch_Tax, Trip_Count, Latencies"
841,292,8,"(2, 5)","(1, 8)",2,0.01019722028593135,0.9804655209610238,"Launch_Tax, Trip_Count, Latencies"
842,292,8,"(2,)","(16,)",1,0.01022634978172043,0.9776726900023932,"Launch_Tax, Trip_Count, Latencies"
843,292,8,"(2,)","(32,)",1,0.01022634978172043,0.9776726900023932,"Launch_Tax, Trip_Count, Latencies"
844,292,8,"(2,)","(64,)",1,0.01022634978172043,0.9776726900023932,"Launch_Tax, Trip_Count, Latencies"
845,292,8,"(2,)","(128,)",1,0.01022634978172043,0.9776726900023932,"Launch_Tax, Trip_Count, Latencies"
846,292,8,"(2,)","(256,)",1,0.01022634978172043,0.9776726900023932,"Launch_Tax, Trip_Count, Latencies"
847,292,8,"(2,)","(512,)",1,0.01022634978172043,0.9776726900023932,"Launch_Tax, Trip_Count, Latencies"
848,292,8,"(2, 5)","(2, 4)",2,0.01019722028593135,0.9804655209610238,"Launch_Tax, Trip_Count, Latencies"
849,292,8,"(2, 5)","(2, 8)",2,0.01019722028593135,0.9804655209610238,"Launch_Tax, Trip_Count, Latencies"
850,292,16,"(2,)","(8,)",1,0.010228223330107528,0.9774936054211961,"Launch_Tax, Trip_Count, Latencies"
851,292,16,"(2, 5)","(1, 8)",2,0.010198319894084923,0.9803598047359647,"Launch_Tax, Trip_Count, Latencies"
852,292,16,"(2,)","(16,)",1,0.010228223330107528,0.9774936054211961,"Launch_Tax, Trip_Count, Latencies"
853,292,16,"(2, 5)","(1, 16)",2,0.010198319894084923,0.9803598047359647,"Launch_Tax, Trip_Count, Latencies"
854,292,16,"(2,)","(32,)",1,0.010228223330107528,0.9774936054211961,"Launch_Tax, Trip_Count, Latencies"
855,292,16,"(2, 5)","(1, 32)",2,0.010198319894084923,0.9803598047359647,"Launch_Tax, Trip_Count, Latencies"
856,292,16,"(2,)","(64,)",1,0.010228223330107528,0.9774936054211961,"Launch_Tax, Trip_Count, Latencies"
857,292,16,"(2, 5)","(1, 64)",2,0.010198319894084923,0.9803598047359647,"Launch_Tax, Trip_Count, Latencies"
858,292,16,"(2,)","(128,)",1,0.010228223330107528,0.9774936054211961,"Launch_Tax, Trip_Count, Latencies"
859,292,16,"(2, 5)","(1, 128)",2,0.010198319894084923,0.9803598047359647,"Launch_Tax, Trip_Count, Latencies"
860,292,16,"(2,)","(256,)",1,0.010228223330107528,0.9774936054211961,"Launch_Tax, Trip_Count, Latencies"
861,292,16,"(2, 5)","(1, 256)",2,0.010198319894084923,0.9803598047359647,"Launch_Tax, Trip_Count, Latencies"
862,292,16,"(2,)","(512,)",1,0.010228223330107528,0.9774936054211961,"Launch_Tax, Trip_Count, Latencies"
863,292,16,"(2, 5)","(1, 512)",2,0.010198319894084923,0.9803598047359647,"Launch_Tax, Trip_Count, Latencies"
864,292,16,"(2, 5)","(2, 4)",2,0.010198319894084923,0.9803598047359647,"Launch_Tax, Trip_Count, Latencies"
865,292,16,"(2, 5)","(2, 8)",1,0.010226675449640479,0.9776415560690824,"Launch_Tax, Trip_Count, Latencies"
866,292,16,"(2, 5)","(2, 16)",1,0.010226675449640479,0.9776415560690824,"Launch_Tax, Trip_Count, Latencies"
867,292,16,"(2, 5)","(2, 32)",1,0.010226675449640479,0.9776415560690824,"Launch_Tax, Trip_Count, Latencies"
868,292,16,"(2, 5)","(2, 64)",1,0.010226675449640479,0.9776415560690824,"Launch_Tax, Trip_Count, Latencies"
869,292,16,"(2, 5)","(2, 128)",1,0.010226675449640479,0.9776415560690824,"Launch_Tax, Trip_Count, Latencies"
870,292,16,"(2, 5)","(2, 256)",1,0.010226675449640479,0.9776415560690824,"Launch_Tax, Trip_Count, Latencies"
871,292,16,"(2, 5)","(4, 2)",3,0.010193235449640478,0.9808488138427762,"Launch_Tax, Trip_Count, Latencies"
872,292,16,"(2, 5)","(4, 4)",2,0.010198319894084923,0.9803598047359647,"Launch_Tax, Trip_Count, Latencies"
873,292,16,"(2, 5)","(4, 8)",1,0.010226675449640479,0.9776415560690824,"Launch_Tax, Trip_Count, Latencies"
874,292,16,"(2, 5)","(4, 16)",1,0.010226675449640479,0.9776415560690824,"Launch_Tax, Trip_Count, Latencies"
875,292,16,"(2, 5)","(4, 32)",1,0.010226675449640479,0.9776415560690824,"Launch_Tax, Trip_Count, Latencies"
876,292,16,"(2, 5)","(4, 64)",1,0.010226675449640479,0.9776415560690824,"Launch_Tax, Trip_Count, Latencies"
877,292,16,"(2, 5)","(4, 128)",1,0.010226675449640479,0.9776415560690824,"Launch_Tax, Trip_Count, Latencies"
878,292,16,"(2, 5)","(8, 1)",5,0.010183066560751589,0.9818282970412078,"Launch_Tax, Trip_Count, Latencies"
879,292,16,"(2, 5)","(8, 2)",3,0.010193235449640478,0.9808488138427762,"Launch_Tax, Trip_Count, Latencies"
880,292,16,"(2, 5)","(8, 4)",2,0.010198319894084923,0.9803598047359647,"Launch_Tax, Trip_Count, Latencies"
881,292,16,"(2, 5)","(8, 8)",1,0.010226675449640479,0.9776415560690824,"Launch_Tax, Trip_Count, Latencies"
882,292,16,"(2, 5)","(8, 16)",1,0.010226675449640479,0.9776415560690824,"Launch_Tax, Trip_Count, Latencies"
883,292,16,"(2, 5)","(8, 32)",1,0.010226675449640479,0.9776415560690824,"Launch_Tax, Trip_Count, Latencies"
884,292,16,"(2, 5)","(8, 64)",1,0.010226675449640479,0.9776415560690824,"Launch_Tax, Trip_Count, Latencies"
885,292,16,"(2, 5)","(16, 1)",5,0.010183066560751589,0.9818282970412078,"Launch_Tax, Trip_Count, Latencies"
886,292,16,"(2, 5)","(16, 2)",3,0.010193235449640478,0.9808488138427762,"Launch_Tax, Trip_Count, Latencies"
887,292,16,"(2, 5)","(16, 4)",2,0.010198319894084923,0.9803598047359647,"Launch_Tax, Trip_Count, Latencies"
888,292,16,"(2, 5)","(16, 8)",1,0.010226675449640479,0.9776415560690824,"Launch_Tax, Trip_Count, Latencies"
889,292,16,"(2, 5)","(16, 16)",1,0.010226675449640479,0.9776415560690824,"Launch_Tax, Trip_Count, Latencies"
