region_id,estimation_id,instruction_name,count_per_iteration,count_total,impact
181,0,MAX,0,,
181,0,SQRT,0,,
181,0,SAD,0,,
181,0,SCALE,0,,
181,0,SIGN,0,,
181,0,RECCP,0,,
181,0,Mov,0,,
182,0,Add,89982.64285714286,,
182,0,Send,157091.57142857142,,
182,0,Sub,13756.285714285714,,
182,0,FMA,0,,
182,0,Mul,0,,
182,0,ABS,0,,
182,0,DIV,0,,
182,0,MIN,0,,
182,0,MAX,0,,
182,0,SQRT,0,,
182,0,SAD,0,,
182,0,SCALE,0,,
182,0,SIGN,0,,
182,0,RECCP,0,,
182,0,Mov,0,,
240,0,Add,89982.0,,
240,0,Send,154610.7857142857,,
240,0,Sub,13755.642857142857,,
240,0,FMA,0,,
240,0,Mul,0,,
240,0,ABS,0,,
240,0,DIV,0,,
240,0,MIN,0,,
240,0,MAX,0,,
240,0,SQRT,0,,
240,0,SAD,0,,
240,0,SCALE,0,,
240,0,SIGN,0,,
240,0,RECCP,0,,
240,0,Mov,0,,
183,0,Add,89981.78571428571,,
183,0,Send,154610.35714285713,,
183,0,Sub,13755.42857142857,,
183,0,FMA,0,,
183,0,Mul,0,,
183,0,ABS,0,,
183,0,DIV,0,,
183,0,MIN,0,,
183,0,MAX,0,,
183,0,SQRT,0,,
183,0,SAD,0,,
183,0,SCALE,0,,
183,0,SIGN,0,,
183,0,RECCP,0,,
183,0,Mov,0,,
340,0,Add,288.64285714285717,,
340,0,Send,5435.0,,
340,0,IDIV,28.857142857142858,,
340,0,Sub,230.0,,
340,0,Mul,20.642857142857146,,
340,0,FDIV,0.3571428571428572,,
340,0,FMA,0,,
340,0,ABS,0,,
340,0,DIV,0,,
340,0,MIN,0,,
340,0,MAX,0,,
340,0,SQRT,0,,
340,0,SAD,0,,
340,0,SCALE,0,,
340,0,SIGN,0,,
340,0,RECCP,0,,
340,0,Mov,0,,
330,0,Add,262.64285714285717,,
330,0,Send,3565.714285714286,,
330,0,Mul,18.714285714285715,,
330,0,Sub,229.5,,
330,0,IDIV,28.785714285714285,,
330,0,FMA,0,,
330,0,ABS,0,,
330,0,DIV,0,,
330,0,MIN,0,,
330,0,MAX,0,,
330,0,SQRT,0,,
330,0,SAD,0,,
330,0,SCALE,0,,
330,0,SIGN,0,,
330,0,RECCP,0,,
330,0,Mov,0,,
320,0,Add,151.64285714285714,,
320,0,Send,2277.785714285714,,
320,0,Sub,114.78571428571429,,
320,0,IDIV,28.357142857142858,,
320,0,FMA,0,,
320,0,Mul,0,,
320,0,ABS,0,,
320,0,DIV,0,,
320,0,MIN,0,,
320,0,MAX,0,,
320,0,SQRT,0,,
320,0,SAD,0,,
320,0,SCALE,0,,
320,0,SIGN,0,,
320,0,RECCP,0,,
320,0,Mov,0,,
160,0,Send,1298.2142857142858,,
160,0,Add,41.714285714285715,,
160,0,IDIV,28.357142857142858,,
160,0,Sub,0.5,,
160,0,FMA,0,,
160,0,Mul,0,,
160,0,ABS,0,,
160,0,DIV,0,,
160,0,MIN,0,,
160,0,MAX,0,,
160,0,SQRT,0,,
160,0,SAD,0,,
160,0,SCALE,0,,
160,0,SIGN,0,,
160,0,RECCP,0,,
160,0,Mov,0,,
323,0,Add,37.142857142857146,,
323,0,Send,1274.7142857142858,,
323,0,Sub,0.5,,
323,0,IDIV,28.285714285714285,,
323,0,FMA,0,,
323,0,Mul,0,,
323,0,ABS,0,,
323,0,DIV,0,,
323,0,MIN,0,,
323,0,MAX,0,,
323,0,SQRT,0,,
323,0,SAD,0,,
323,0,SCALE,0,,
323,0,SIGN,0,,
323,0,RECCP,0,,
323,0,Mov,0,,
324,0,Add,37.07142857142857,,
324,0,IDIV,28.285714285714285,,
324,0,Send,1227.2857142857142,,
324,0,Sub,0.42857142857142855,,
324,0,FMA,0,,
324,0,Mul,0,,
324,0,ABS,0,,
324,0,DIV,0,,
324,0,MIN,0,,
324,0,MAX,0,,
324,0,SQRT,0,,
324,0,SAD,0,,
324,0,SCALE,0,,
324,0,SIGN,0,,
324,0,RECCP,0,,
324,0,Mov,0,,
325,0,Add,18.642857142857142,,
325,0,IDIV,14.142857142857142,,
325,0,Send,588.1428571428571,,
325,0,Sub,0.42857142857142855,,
325,0,FMA,0,,
325,0,Mul,0,,
325,0,ABS,0,,
325,0,DIV,0,,
325,0,MIN,0,,
325,0,MAX,0,,
325,0,SQRT,0,,
325,0,SAD,0,,
325,0,SCALE,0,,
325,0,SIGN,0,,
325,0,RECCP,0,,
325,0,Mov,0,,
161,0,Send,13.0,,
161,0,Add,0.21428571428571427,,
161,0,Sub,0.42857142857142855,,
161,0,FMA,0,,
161,0,Mul,0,,
161,0,ABS,0,,
161,0,DIV,0,,
161,0,MIN,0,,
161,0,MAX,0,,
161,0,SQRT,0,,
161,0,SAD,0,,
161,0,SCALE,0,,
161,0,SIGN,0,,
161,0,RECCP,0,,
161,0,Mov,0,,
328,0,Add,0.21428571428571427,,
328,0,Send,3.857142857142857,,
328,0,Sub,0.42857142857142855,,
328,0,FMA,0,,
328,0,Mul,0,,
328,0,ABS,0,,
328,0,DIV,0,,
328,0,MIN,0,,
328,0,MAX,0,,
328,0,SQRT,0,,
328,0,SAD,0,,
328,0,SCALE,0,,
328,0,SIGN,0,,
328,0,RECCP,0,,
328,0,Mov,0,,
162,0,Send,1.5,,
162,0,FMA,0,,
162,0,Add,0,,
162,0,Mul,0,,
162,0,Sub,0,,
162,0,ABS,0,,
162,0,DIV,0,,
162,0,MIN,0,,
162,0,MAX,0,,
162,0,SQRT,0,,
162,0,SAD,0,,
162,0,SCALE,0,,
162,0,SIGN,0,,
162,0,RECCP,0,,
162,0,Mov,0,,
331,0,Send,295.35714285714283,,
331,0,Add,0.5714285714285714,,
331,0,Mul,9.571428571428571,,
331,0,Sub,0.42857142857142855,,
331,0,IDIV,0.42857142857142855,,
331,0,FMA,0,,
331,0,ABS,0,,
331,0,DIV,0,,
331,0,MIN,0,,
331,0,MAX,0,,
331,0,SQRT,0,,
331,0,SAD,0,,
331,0,SCALE,0,,
331,0,SIGN,0,,
331,0,RECCP,0,,
331,0,Mov,0,,
332,0,Send,154.78571428571428,,
332,0,Mul,9.142857142857142,,
332,0,Add,0.14285714285714285,,
332,0,FMA,0,,
332,0,Sub,0,,
332,0,ABS,0,,
332,0,DIV,0,,
332,0,MIN,0,,
332,0,MAX,0,,
332,0,SQRT,0,,
332,0,SAD,0,,
332,0,SCALE,0,,
332,0,SIGN,0,,
332,0,RECCP,0,,
332,0,Mov,0,,
333,0,Send,104.5,,
333,0,Add,0.14285714285714285,,
333,0,FMA,0,,
333,0,Mul,0,,
333,0,Sub,0,,
333,0,ABS,0,,
333,0,DIV,0,,
333,0,MIN,0,,
333,0,MAX,0,,
333,0,SQRT,0,,
333,0,SAD,0,,
333,0,SCALE,0,,
333,0,SIGN,0,,
333,0,RECCP,0,,
333,0,Mov,0,,
334,0,Send,41.142857142857146,,
334,0,FMA,0,,
334,0,Add,0,,
334,0,Mul,0,,
334,0,Sub,0,,
334,0,ABS,0,,
334,0,DIV,0,,
334,0,MIN,0,,
334,0,MAX,0,,
334,0,SQRT,0,,
334,0,SAD,0,,
334,0,SCALE,0,,
334,0,SIGN,0,,
334,0,RECCP,0,,
334,0,Mov,0,,
167,0,Send,27.428571428571427,,
167,0,FMA,0,,
167,0,Add,0,,
167,0,Mul,0,,
167,0,Sub,0,,
167,0,ABS,0,,
167,0,DIV,0,,
167,0,MIN,0,,
167,0,MAX,0,,
167,0,SQRT,0,,
167,0,SAD,0,,
167,0,SCALE,0,,
167,0,SIGN,0,,
167,0,RECCP,0,,
167,0,Mov,0,,
341,0,Add,21.0,,
341,0,FDIV,0.3571428571428572,,
341,0,Send,1745.285714285714,,
341,0,Mul,1.9285714285714286,,
341,0,Sub,0.21428571428571425,,
341,0,FMA,0,,
341,0,ABS,0,,
341,0,DIV,0,,
341,0,MIN,0,,
341,0,MAX,0,,
341,0,SQRT,0,,
341,0,SAD,0,,
341,0,SCALE,0,,
341,0,SIGN,0,,
341,0,RECCP,0,,
341,0,Mov,0,,
342,0,Send,210.71428571428572,,
342,0,FMA,0,,
342,0,Add,0,,
342,0,Mul,0,,
342,0,Sub,0,,
342,0,ABS,0,,
342,0,DIV,0,,
342,0,MIN,0,,
342,0,MAX,0,,
342,0,SQRT,0,,
342,0,SAD,0,,
342,0,SCALE,0,,
342,0,SIGN,0,,
342,0,RECCP,0,,
342,0,Mov,0,,
174,0,Send,208.57142857142858,,
174,0,FMA,0,,
174,0,Add,0,,
174,0,Mul,0,,
174,0,Sub,0,,
174,0,ABS,0,,
174,0,DIV,0,,
174,0,MIN,0,,
174,0,MAX,0,,
174,0,SQRT,0,,
174,0,SAD,0,,
174,0,SCALE,0,,
174,0,SIGN,0,,
174,0,RECCP,0,,
174,0,Mov,0,,
344,0,Send,83.42857142857143,,
344,0,FMA,0,,
344,0,Add,0,,
344,0,Mul,0,,
344,0,Sub,0,,
344,0,ABS,0,,
344,0,DIV,0,,
344,0,MIN,0,,
344,0,MAX,0,,
344,0,SQRT,0,,
344,0,SAD,0,,
344,0,SCALE,0,,
344,0,SIGN,0,,
344,0,RECCP,0,,
344,0,Mov,0,,
172,0,Send,83.42857142857143,,
172,0,FMA,0,,
172,0,Add,0,,
172,0,Mul,0,,
172,0,Sub,0,,
172,0,ABS,0,,
172,0,DIV,0,,
