estimation_id,index,parent_index,baseline_device_type,baseline_device_idx,cli_loop_id,source_location,offload_index,offload_head,location,module,node_type,offload_elapsed_time_for_summary,offload_elapsed_time,total_time_in_hierarchy,total_time_in_hierarchy_percent,app_time,total_time_per_largest_thread,self_time_per_largest_thread,dependency_type,baseline_global_size,baseline_local_size,exe_target,why_not_offloaded,offload_device_type,offload_device_idx,offload_head_type,speed_up,offload_bounded_by,max_speed_up,offloaded_rank,non_offloaded_rank,total_est_time_accel_seconds,total_est_time_accel,total_est_time_accel_percent,total_time_on_accel,total_est_time_no_taxes,time_by_compute,time_by_dram_bw,time_by_gti_bw,time_by_llc_bw,time_by_l3_bw,time_by_global_atomic,sum_latencies,memory_latencies,atomic_latencies,non_accel_time,does_fit,is_offloaded,is_offload_candidate,total_time_in_mpi,measured_total_time_in_mpi,total_time_in_ignored,measured_total_time_in_ignored,node_position,offload_head_loc,frac_offloaded,offload_tax,data_tax,data_tax_no_reuse,data_reuse_gain,data_reuse_gain_relative,launch_tax,invoke_tax,config_tax,transfer_tax,proxy_tax,proxy_region_time,global_size,global_work_items_count,global_work_size,local_size,local_work_items_count,local_work_size,work_dim,collapsed_with_head,simd_width,global_size_error,parallel_factor,parallel_threads,parallel_threads_per_eu,unroll_factor,est_instance_count,eu_active,eu_stalled,eu_idle,thread_occupancy,data_transferred_total,data_transferred_in_total,data_transferred_out_total,data_transferred_shared,data_transferred_in,data_transferred_out,data_transferred_inout,data_transferred_private,memory_objects_info,data_transferred_total_no_reuse,data_transferred_in_total_no_reuse,data_transferred_out_total_no_reuse,average_trip_count,call_count,trip_count_total,l3_bytes,l3_read_bytes,l3_write_bytes,l3_bytes_ck,l3_read_bytes_ck,l3_write_bytes_ck,l3_total_bw,l3_read_bw,l3_write_bw,l3_total_bw_util,l3_read_bw_util,l3_write_bw_util,l3_read_time,l3_write_time,gti_bytes,gti_read_bytes,gti_write_bytes,gti_bytes_ck,gti_read_bytes_ck,gti_write_bytes_ck,gti_total_bw,gti_read_bw,gti_write_bw,gti_total_bw_util,gti_read_bw_util,gti_write_bw_util,gti_read_time,gti_write_time,llc_bytes,llc_read_bytes,llc_write_bytes,llc_bytes_ck,llc_read_bytes_ck,llc_write_bytes_ck,llc_total_bw,llc_read_bw,llc_write_bw,llc_total_bw_util,llc_read_bw_util,llc_write_bw_util,llc_read_time,llc_write_time,dram_bytes,dram_write_bytes,dram_read_bytes,dram_bytes_ck,dram_write_bytes_ck,dram_read_bytes_ck,dram_total_bw,dram_read_bw,dram_write_bw,dram_total_bw_util,dram_read_bw_util,dram_write_bw_util,dram_read_time,dram_write_time,atomic_accesses,atomic_hw_writes_per_send,atomic_repetitions,atomic_throughput_per_sc,atomic_throughput_per_ck,fpu_util,flop_per_cycle,bytes_per_iter,bytes_rd_per_iter,bytes_wr_per_iter,float_ops_per_iter,compute,compute_with_memory,vector_compute,vector_compute_with_memory,compute_others_per_iter,noncompute_others_per_iter,ABS_per_iter,Add_per_iter,DIV_per_iter,FMA_per_iter,MAX_per_iter,MIN_per_iter,Mul_per_iter,RECCP_per_iter,SAD_per_iter,SCALE_per_iter,SIGN_per_iter,SQRT_per_iter,Sub_per_iter,Mov_per_iter,Send_per_iter,ABS_impact,Add_impact,DIV_impact,FMA_impact,MAX_impact,MIN_impact,Mul_impact,RECCP_impact,SAD_impact,SCALE_impact,SIGN_impact,SQRT_impact,Sub_impact,Mov_impact,Send_impact,ABS_count,Add_count,DIV_count,FMA_count,MAX_count,MIN_count,Mul_count,RECCP_count,SAD_count,SCALE_count,SIGN_count,SQRT_count,Sub_count,Mov_count,Send_count,float32_ops,float32_op,float32_ai,float64_ops,float64_op,float64_ai,int32_ops,int32_op,int32_ai,int64_ops,int64_op,int64_ai,diagnostics,system_module,module_type,no_execution_count,internal_error,measured_offload_elapsed_time,measured_total_time_in_hierarchy,measured_app_time
,373,372,1,0,,event.c:1760,,event_process_active,event_process_active at event.c:1760,libevent_core-2.1.so.7,,0.02,0.02,0.02,0.6097560975609758,3.279999999999999,0.0,0.0,,,,X86,Cannot be modelled: Not a Loop,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,Child,[loop in progress_engine],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,35.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,3.279999999999999
3438,216,373,1,0,1,event.c:1778,3317,[loop in event_process_active at event.c:1778],[loop in event_process_active at event.c:1778],libevent_core-2.1.so.7,,0.02,0.02,0.02,0.6097560975609758,3.279999999999999,0.0,0.0,Parallel: Assumed,,,X86,"Not profitable: Launch_Tax, Trip_Count, Latencies",,,,0.9874054604984789,"Launch_Tax, Trip_Count, Latencies",0.9874054604984789,,,,,,0.02,,9.851851851851852e-07,2.703125e-07,1.501736111111111e-07,1.501736111111111e-07,6.62962962962963e-07,,7.902222222222222e-05,7.902222222222222e-05,,0.02,Yes,No,Yes,0.0,0.0,0.0,0.0,Child,[loop in progress_engine],0.0,0.00017509629629629633,0.0,0.0,,,0.00017509629629629633,0.00017500000000000003,0.0,9.62962962962963e-08,0.0,,1,1,1,8,8,8,1,,8,,8,1,1,1,35,0.012826744437243463,1.028839922229423,98.95833333333334,0.1488095238095238,253952,188416,65536,188416,122880,0,131072,,,,,,1.0,35.0,35.0,57280.0,45120.0,12160.0,0.5303212665493936,0.41773909823164523,0.11258216831774835,715933709.8416814,563947782.6127211,151985927.22896028,0.008286269789834275,0.006527173409869457,0.001759096379964818,5.222222222222223e-07,1.4074074074074073e-07,12975.0,12975.0,0.0,0.12012776594759744,0.12012776594759744,0.0,162172484.02925655,162172484.02925655,0.0,0.000938498171465605,0.00187699634293121,0.0,1.501736111111111e-07,0.0,12975.0,12975.0,0.0,0.12012776594759744,0.12012776594759744,0.0,162172484.02925655,162172484.02925655,0.0,0.000938498171465605,0.00187699634293121,0.0,1.501736111111111e-07,0.0,12975.0,0.0,12975.0,0.12012776594759744,0.0,0.12012776594759744,162172484.02925655,162172484.02925655,0.0,0.003378593417276178,0.003378593417276178,0.0,2.703125e-07,0.0,,,,,,0.008511711878529768,0.006304971761873901,,,,,,,,,,,0,14.628571428571428,0,0,0,0,0.9428571428571428,0,0,0,0,0,2.9714285714285715,0,174.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,0.0,0,0.0,8161744.282936765,653.0,0.05032755298651252,349967.59559300065,28.0,0.002157996146435453,Fallback implemented for dependent_iterations_distance; Calls from System Module are present,0.02,,,,0.02,0.02,3.279999999999999
,217,216,1,0,,event.c:1634,,event_process_active_single_queue,event_process_active_single_queue at event.c:1634,libevent_core-2.1.so.7,,0.02,0.02,0.02,0.6097560975609758,3.279999999999999,0.0,0.0,,,,X86,Cannot be modelled: Not a Loop,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,Child,[loop in progress_engine],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,40.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,3.279999999999999
,218,217,1,0,,,,pmix_ptl_base_process_msg,pmix_ptl_base_process_msg,libopen-pal.so.40,,0.02,0.02,0.02,0.6097560975609758,3.279999999999999,0.0,0.0,,,,X86,Cannot be modelled: Not a Loop,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,Child,[loop in progress_engine],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,13.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,3.279999999999999
,219,218,1,0,,,,pmix_server_message_handler,pmix_server_message_handler,libopen-pal.so.40,,0.02,0.02,0.02,0.6097560975609758,3.279999999999999,0.0,0.0,,,,X86,Cannot be modelled: Not a Loop,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,Child,[loop in progress_engine],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,13.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,3.279999999999999
,220,219,1,0,,,,server_switchyard,server_switchyard,libopen-pal.so.40,,0.02,0.02,0.02,0.6097560975609758,3.279999999999999,0.0,0.0,,,,X86,Cannot be modelled: Not a Loop,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,Child,[loop in progress_engine],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,13.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,3.279999999999999
,221,220,1,0,,,,pmix_common_dstor_register_job_info,pmix_common_dstor_register_job_info,libopen-pal.so.40,,0.02,0.02,0.02,0.6097560975609758,3.279999999999999,0.0,0.0,,,,X86,Cannot be modelled: Not a Loop,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,Child,[loop in progress_engine],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,3.279999999999999
,222,221,1,0,,,,_store_job_info,_store_job_info,libopen-pal.so.40,,0.02,0.02,0.02,0.6097560975609758,3.279999999999999,0.0,0.0,,,,X86,Cannot be modelled: Not a Loop,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,Child,[loop in progress_engine],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,2.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,3.279999999999999
,223,222,1,0,,,,_dstore_store_nolock,_dstore_store_nolock,libopen-pal.so.40,,0.02,0.02,0.02,0.6097560975609758,3.279999999999999,0.0,0.0,,,,X86,Cannot be modelled: Not a Loop,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,Child,[loop in progress_engine],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,4.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,3.279999999999999
,235,223,1,0,,,,_update_ns_elem,_update_ns_elem,libopen-pal.so.40,,0.02,0.02,0.02,0.6097560975609758,3.279999999999999,0.0,0.0,,,,X86,Cannot be modelled: Not a Loop,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,Child,[loop in progress_engine],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,7.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,3.279999999999999
3480,224,235,1,0,26,,3359,[loop in _update_ns_elem],[loop in _update_ns_elem],libopen-pal.so.40,,0.02,0.02,0.02,0.6097560975609758,3.279999999999999,0.0,0.0,Parallel: Assumed,,,X86,"Not profitable: Launch Tax, Latencies, DRAM Bandwidth Time is greater than other execution time components on a Target Device",,,,0.9995861861276274,"Launch_Tax, Latencies, DRAM_BW",0.9995861861276274,,,,,,0.02,,2.962962962962963e-09,4.2666666666666665e-08,2.3703703703703703e-08,2.3703703703703703e-08,1.6296296296296295e-08,,3.0814814814814816e-06,3.0814814814814816e-06,,0.02,Yes,No,Yes,0.0,0.0,0.0,0.0,Child,[loop in progress_engine],0.0,5.155555555555556e-06,0.0,0.0,,,5.155555555555556e-06,5e-06,0.0,1.5555555555555556e-07,0.0,,1,1,1,8,8,8,1,,8,,8,1,1,1,1,0.000987923621648963,1.0406787430450177,98.95833333333334,0.1488095238095238,61440,24576,36864,36864,0,12288,49152,,,,,,1.0,1.0,1.0,1408.0,1280.0,128.0,0.33383915022761756,0.30349013657056145,0.030349013657056143,450682852.80728376,409711684.370258,40971168.43702579,0.0052162367223065245,0.004742033383915023,0.00047420333839150224,1.4814814814814814e-08,1.4814814814814814e-09,2048.0,2048.0,0.0,0.4855842185128983,0.4855842185128983,0.0,655538694.9924127,655538694.9924127,0.0,0.003793626707132018,0.007587253414264036,0.0,2.3703703703703703e-08,0.0,2048.0,2048.0,0.0,0.4855842185128983,0.4855842185128983,0.0,655538694.9924127,655538694.9924127,0.0,0.003793626707132018,0.007587253414264036,0.0,2.3703703703703703e-08,0.0,2048.0,0.0,2048.0,0.4855842185128983,0.0,0.4855842185128983,655538694.9924127,655538694.9924127,0.0,0.013657056145675264,0.013657056145675264,0.0,4.2666666666666665e-08,0.0,,,,,,0.000640174506828528,0.00047420333839150224,,,,,,,,,,,0,1.0,0,0,0,0,0,0,0,0,0,0,1.0,0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,0.0,0,0.0,640174.506828528,2.0,0.0009765625,0.0,0,0.0,Fallback implemented for dependent_iterations_distance; Calls from System Module are present,0.02,,,,0.02,0.02,3.279999999999999
,225,224,1,0,,,,pmix_common_dstor_create_new_segment,pmix_common_dstor_create_new_segment,libopen-pal.so.40,,0.02,0.02,0.02,0.6097560975609758,3.279999999999999,0.0,0.0,,,,X86,Cannot be modelled: Not a Loop,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,Child,[loop in progress_engine],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,4.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,3.279999999999999
,276,225,1,0,,,,__memset_sse2,__memset_sse2,libc.so.6,,0.02,0.02,0.02,0.6097560975609758,3.279999999999999,0.0,0.0,,,,X86,Cannot be modelled: Not User Code,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,Child,[loop in progress_engine],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,4.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,3.279999999999999
,152,18446744073709551611,1,0,,,,_start,_start,orted,,0.06999999999999999,0.06999999999999999,0.06999999999999999,2.134146341463415,3.279999999999999,0.0,0.0,,,,X86,Cannot be modelled: Not a Loop,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06999999999999999,0.06999999999999999,3.279999999999999
,269,152,1,0,,,,__libc_start_main,__libc_start_main,libc.so.6,,0.06999999999999999,0.06999999999999999,0.06999999999999999,2.134146341463415,3.279999999999999,0.0,0.0,,,,X86,Cannot be modelled: Not User Code,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06999999999999999,0.06999999999999999,3.279999999999999
,366,269,1,0,,,,orte_daemon,orte_daemon,libopen-rte.so.40,,0.06999999999999999,0.06999999999999999,0.06999999999999999,2.134146341463415,3.279999999999999,0.0,0.0,,,,X86,Cannot be modelled: Not a Loop,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06999999999999999,0.06999999999999999,3.279999999999999
,205,366,1,0,25,,,[loop in orte_daemon],[loop in orte_daemon],libopen-rte.so.40,,0.01,0.01,0.01,0.3048780487804879,3.279999999999999,0.0,0.0,Parallel: Assumed,,,X86,"Total time is too small for
                reliable modelling. Use --loop-filter-threshold=0 to model such
                small offloads.",,,2,,,,,0.8015243902439024,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,Head Node,[loop in orte_daemon],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,3.279999999999999
,206,205,1,0,,,,opal_finalize,opal_finalize,libopen-pal.so.40,,0.01,0.01,0.01,0.3048780487804879,3.279999999999999,0.0,0.0,,,,X86,Cannot be modelled: Not a Loop,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,Child,[loop in orte_daemon],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,3.279999999999999
,207,206,1,0,,,,opal_finalize_util,opal_finalize_util,libopen-pal.so.40,,0.01,0.01,0.01,0.3048780487804879,3.279999999999999,0.0,0.0,,,,X86,Cannot be modelled: Not a Loop,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,Child,[loop in orte_daemon],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,3.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,3.279999999999999
,208,207,1,0,,,,mca_base_var_finalize,mca_base_var_finalize,libopen-pal.so.40,,0.01,0.01,0.01,0.3048780487804879,3.279999999999999,0.0,0.0,,,,X86,Cannot be modelled: Not a Loop,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,Child,[loop in orte_daemon],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,3.279999999999999
,231,208,1,0,,,,mca_base_var_group_finalize,mca_base_var_group_finalize,libopen-pal.so.40,,0.01,0.01,0.01,0.3048780487804879,3.279999999999999,0.0,0.0,,,,X86,Cannot be modelled: Not a Loop,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,Child,[loop in orte_daemon],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,3.279999999999999
,209,231,1,0,19,,,[loop in mca_base_var_group_finalize],[loop in mca_base_var_group_finalize],libopen-pal.so.40,,0.01,0.01,0.01,0.3048780487804879,3.279999999999999,0.0,0.0,Parallel: Assumed,,,X86,"Total time is too small for
                reliable modelling. Use --loop-filter-threshold=0 to model such
                small offloads.",,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,Child,[loop in orte_daemon],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.007936507936508,126.0,253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,3.279999999999999
,210,209,1,0,,,,_int_free,_int_free,libc.so.6,,0.01,0.01,0.01,0.3048780487804879,3.279999999999999,0.0,0.0,,,,X86,Cannot be modelled: Not User Code,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,Child,[loop in orte_daemon],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,253.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,3.279999999999999
,155,366,1,0,,,,orte_init,orte_init,libopen-rte.so.40,,0.060000000000000005,0.060000000000000005,0.060000000000000005,1.8292682926829278,3.279999999999999,0.0,0.0,,,,X86,Cannot be modelled: Not a Loop,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060000000000000005,0.060000000000000005,3.279999999999999
,198,155,1,0,,,,rte_init,rte_init,libopen-rte.so.40,,0.060000000000000005,0.060000000000000005,0.060000000000000005,1.8292682926829278,3.279999999999999,0.0,0.0,,,,X86,Cannot be modelled: Not a Loop,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060000000000000005,0.060000000000000005,3.279999999999999
,364,198,1,0,,,,orte_oob_base_select,orte_oob_base_select,libopen-rte.so.40,,0.0,0.0,0.0,0.0,3.279999999999999,0.0,0.0,,,,X86,Cannot be modelled: Not a Loop,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.279999999999999
,185,198,1,0,,,,pmix_server_init,pmix_server_init,libopen-rte.so.40,,0.0099990619,0.0099990619,0.0099990619,0.30484944817073184,3.279999999999999,0.0,0.0,,,,X86,Cannot be modelled: Not a Loop,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0099990619,0.0099990619,3.279999999999999
,186,185,1,0,,,,pmix3x_server_init,pmix3x_server_init,libopen-pal.so.40,,0.0099990619,0.0099990619,0.0099990619,0.30484944817073184,3.279999999999999,0.0,0.0,,,,X86,Cannot be modelled: Not a Loop,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0099990619,0.0099990619,3.279999999999999
