estimation_id,index,parent_index,baseline_device_type,baseline_device_idx,cli_loop_id,source_location,offload_index,offload_head,location,module,node_type,offload_elapsed_time_for_summary,offload_elapsed_time,total_time_in_hierarchy,total_time_in_hierarchy_percent,app_time,total_time_per_largest_thread,self_time_per_largest_thread,dependency_type,baseline_global_size,baseline_local_size,exe_target,why_not_offloaded,offload_device_type,offload_device_idx,offload_head_type,speed_up,offload_bounded_by,max_speed_up,offloaded_rank,non_offloaded_rank,total_est_time_accel_seconds,total_est_time_accel,total_est_time_accel_percent,total_time_on_accel,total_est_time_no_taxes,time_by_compute,time_by_dram_bw,time_by_gti_bw,time_by_llc_bw,time_by_l3_bw,time_by_global_atomic,sum_latencies,memory_latencies,atomic_latencies,non_accel_time,does_fit,is_offloaded,is_offload_candidate,total_time_in_mpi,measured_total_time_in_mpi,total_time_in_ignored,measured_total_time_in_ignored,node_position,offload_head_loc,frac_offloaded,offload_tax,data_tax,data_tax_no_reuse,data_reuse_gain,data_reuse_gain_relative,launch_tax,invoke_tax,config_tax,transfer_tax,proxy_tax,proxy_region_time,global_size,global_work_items_count,global_work_size,local_size,local_work_items_count,local_work_size,work_dim,collapsed_with_head,simd_width,global_size_error,parallel_factor,parallel_threads,parallel_threads_per_eu,unroll_factor,est_instance_count,eu_active,eu_stalled,eu_idle,thread_occupancy,data_transferred_total,data_transferred_in_total,data_transferred_out_total,data_transferred_shared,data_transferred_in,data_transferred_out,data_transferred_inout,data_transferred_private,memory_objects_info,data_transferred_total_no_reuse,data_transferred_in_total_no_reuse,data_transferred_out_total_no_reuse,average_trip_count,call_count,trip_count_total,l3_bytes,l3_read_bytes,l3_write_bytes,l3_bytes_ck,l3_read_bytes_ck,l3_write_bytes_ck,l3_total_bw,l3_read_bw,l3_write_bw,l3_total_bw_util,l3_read_bw_util,l3_write_bw_util,l3_read_time,l3_write_time,gti_bytes,gti_read_bytes,gti_write_bytes,gti_bytes_ck,gti_read_bytes_ck,gti_write_bytes_ck,gti_total_bw,gti_read_bw,gti_write_bw,gti_total_bw_util,gti_read_bw_util,gti_write_bw_util,gti_read_time,gti_write_time,llc_bytes,llc_read_bytes,llc_write_bytes,llc_bytes_ck,llc_read_bytes_ck,llc_write_bytes_ck,llc_total_bw,llc_read_bw,llc_write_bw,llc_total_bw_util,llc_read_bw_util,llc_write_bw_util,llc_read_time,llc_write_time,dram_bytes,dram_write_bytes,dram_read_bytes,dram_bytes_ck,dram_write_bytes_ck,dram_read_bytes_ck,dram_total_bw,dram_read_bw,dram_write_bw,dram_total_bw_util,dram_read_bw_util,dram_write_bw_util,dram_read_time,dram_write_time,atomic_accesses,atomic_hw_writes_per_send,atomic_repetitions,atomic_throughput_per_sc,atomic_throughput_per_ck,fpu_util,flop_per_cycle,bytes_per_iter,bytes_rd_per_iter,bytes_wr_per_iter,float_ops_per_iter,compute,compute_with_memory,vector_compute,vector_compute_with_memory,compute_others_per_iter,noncompute_others_per_iter,ABS_per_iter,Add_per_iter,DIV_per_iter,FMA_per_iter,MAX_per_iter,MIN_per_iter,Mul_per_iter,RECCP_per_iter,SAD_per_iter,SCALE_per_iter,SIGN_per_iter,SQRT_per_iter,Sub_per_iter,Mov_per_iter,Send_per_iter,ABS_impact,Add_impact,DIV_impact,FMA_impact,MAX_impact,MIN_impact,Mul_impact,RECCP_impact,SAD_impact,SCALE_impact,SIGN_impact,SQRT_impact,Sub_impact,Mov_impact,Send_impact,ABS_count,Add_count,DIV_count,FMA_count,MAX_count,MIN_count,Mul_count,RECCP_count,SAD_count,SCALE_count,SIGN_count,SQRT_count,Sub_count,Mov_count,Send_count,float32_ops,float32_op,float32_ai,float64_ops,float64_op,float64_ai,int32_ops,int32_op,int32_ai,int64_ops,int64_op,int64_ai,diagnostics,system_module,module_type,no_execution_count,internal_error,measured_offload_elapsed_time,measured_total_time_in_hierarchy,measured_app_time
309,164,6,1,0,,,284,[loop in monteCarloSimulation],std::normal_distribution<float>::normal_distribution,barrier,Child Function,0.15999567730000003,0.15999567730000003,0.15999567730000003,1.1747112870778265,13.620000000000005,0.15999567730000003,0.09000036399999999,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,0.15999567730000003,,8.457711007407407e-05,0.0,0.0,0.0,1.2345679012345679e-10,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,81556499.0,None,64.0,64.0,0.0,1.3604990598657672e-06,1.3604990598657672e-06,0.0,1836.6737308187858,1836.6737308187858,0.0,3.5429663017337684e-09,3.5429663017337684e-09,0.0,1.2345679012345679e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2.340510613919509,1.733711565866303,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,815.56499,0,14680.16982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,0.0,0,0.0,2340510613.919509,81556499.0,201.46211801206948,0.0,0,0.0,Not a Loop,0.0,,,,0.15999567730000003,0.15999567730000003,13.620000000000005
309,264,164,1,0,,,284,[loop in monteCarloSimulation],std::normal_distribution<float>::param_type::param_type,barrier,Child Function,0.0699953133,0.0699953133,0.0699953133,0.5139156629955945,13.620000000000005,0.0699953133,0.0699953133,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,0.0699953133,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,81556499.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7340.08491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Not a Loop,0.0,,,,0.0699953133,0.0699953133,13.620000000000005
309,7,6,1,0,,,284,[loop in monteCarloSimulation],"std::normal_distribution<float>::operator()<std::mersenne_twister_engine<unsigned long, (unsigned long)32, (unsigned long)624, (unsigned long)397, (unsigned long)31, (unsigned long)2567483615, (unsigned long)11, (unsigned long)4294967295, (unsigned long)7, (unsigned long)2636928640, (unsigned long)15, (unsigned long)4022730752, (unsigned long)18, (unsigned long)1812433253>>",barrier,Child Function,10.749997618399998,10.749997618399998,10.749997618399998,78.92802950367103,13.620000000000005,10.749997618399998,0.110002823,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,10.749997618399998,,0.00977584318459259,8.535416666666667e-08,2.3709490740740773e-08,2.3709490740740773e-08,0.010478796543209877,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,81556499.0,None,5432208128.0,3683973056.0,1748235072.0,115.47678204904967,78.31315436341902,37.16362768563065,155893655766.21704,105722758390.61568,50170897375.60138,0.3007207865860669,0.20394050615473702,0.09678028043132982,0.00710642950617284,0.003372367037037037,4097.000000119215,4097.0000000000055,1.1920928955078125e-07,8.709319763175375e-05,8.709319762921962e-05,2.5341269743922487e-15,117575.81680286756,117575.81679944649,3.421071415429536e-06,3.402078032490381e-07,6.804156064782783e-07,1.979786698743944e-17,2.3709490740740773e-08,6.898685737892433e-19,4097.000000119215,4097.0000000000055,1.1920928955078125e-07,8.709319763175375e-05,8.709319762921962e-05,2.5341269743922487e-15,117575.81680286756,117575.81679944649,3.421071415429536e-06,3.402078032490381e-07,6.804156064782783e-07,1.979786698743944e-17,2.3709490740740773e-08,6.898685737892433e-19,4097.0,0.0,4097.0,8.70931976292195e-05,0.0,8.70931976292195e-05,117575.81679944633,117575.81679944633,0.0,2.4494961833217987e-06,2.4494961833217987e-06,0.0,8.535416666666667e-08,0.0,,,,,,87.67904573045925,64.94744128182167,,,,,,,,,,,0,7042.88853,0,0,0,0,7416.02768,0,0,0,0,815.56499,8900.22349,0,120231.52271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56186464189.08472,1957851113.0,4836.313927321323,5960246918.161752,207688386.00000003,513.0350449455689,25532334623.21278,889689545.0,2197.7247957749437,0.0,0,0.0,Not a Loop,0.0,,,,10.749997618399998,10.749997618399998,13.620000000000005
309,361,7,1,0,,,284,[loop in monteCarloSimulation],"std::normal_distribution<float>::operator()<std::mersenne_twister_engine<unsigned long, (unsigned long)32, (unsigned long)624, (unsigned long)397, (unsigned long)31, (unsigned long)2567483615, (unsigned long)11, (unsigned long)4294967295, (unsigned long)7, (unsigned long)2636928640, (unsigned long)15, (unsigned long)4022730752, (unsigned long)18, (unsigned long)1812433253>>",barrier,Child Function,10.6399947954,10.6399947954,10.6399947954,78.12037294713654,13.620000000000005,10.6399947954,1.1700197219,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,10.6399947954,,0.009691266074518517,8.535416666666667e-08,2.3709490740740773e-08,2.3709490740740773e-08,0.010478796543209877,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,81556499.0,None,5432208128.0,3683973056.0,1748235072.0,115.47678204904967,78.31315436341902,37.16362768563065,155893655766.21704,105722758390.61568,50170897375.60138,0.3007207865860669,0.20394050615473702,0.09678028043132982,0.00710642950617284,0.003372367037037037,4097.000000119215,4097.0000000000055,1.1920928955078125e-07,8.709319763175375e-05,8.709319762921962e-05,2.5341269743922487e-15,117575.81680286756,117575.81679944649,3.421071415429536e-06,3.402078032490381e-07,6.804156064782783e-07,1.979786698743944e-17,2.3709490740740773e-08,6.898685737892433e-19,4097.000000119215,4097.0000000000055,1.1920928955078125e-07,8.709319763175375e-05,8.709319762921962e-05,2.5341269743922487e-15,117575.81680286756,117575.81679944649,3.421071415429536e-06,3.402078032490381e-07,6.804156064782783e-07,1.979786698743944e-17,2.3709490740740773e-08,6.898685737892433e-19,4097.0,0.0,4097.0,8.70931976292195e-05,0.0,8.70931976292195e-05,117575.81679944633,117575.81679944633,0.0,2.4494961833217987e-06,2.4494961833217987e-06,0.0,8.535416666666667e-08,0.0,,,,,,85.33853511653975,63.21372971595536,,,,,,,,,,,0,7042.88853,0,0,0,0,7416.02768,0,0,0,0,815.56499,8084.6585,0,116153.69776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56186464189.08472,1957851113.0,4836.313927321323,5960246918.161752,207688386.00000003,513.0350449455689,23191824009.29327,808133046.0,1996.262677762874,0.0,0,0.0,Not a Loop,0.0,,,,10.6399947954,10.6399947954,13.620000000000005
309,284,361,1,0,,,284,[loop in monteCarloSimulation],"std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, (unsigned long)32, (unsigned long)624, (unsigned long)397, (unsigned long)31, (unsigned long)2567483615, (unsigned long)11, (unsigned long)4294967295, (unsigned long)7, (unsigned long)2636928640, (unsigned long)15, (unsigned long)4022730752, (unsigned long)18, (unsigned long)1812433253>, float>::_Adaptor",barrier,Child Function,0.0399983246,0.0399983246,0.0399983246,0.2936734552129221,13.620000000000005,0.0399983246,0.0399983246,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,0.0399983246,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,81556499.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4077.82495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Not a Loop,0.0,,,,0.0399983246,0.0399983246,13.620000000000005
309,263,361,1,0,,,284,[loop in monteCarloSimulation],std::normal_distribution<float>::param_type::stddev,barrier,Child Function,0.0400148246,0.0400148246,0.0400148246,0.29379460058737145,13.620000000000005,0.0400148246,0.0400148246,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,0.0400148246,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,81556499.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2446.69497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Not a Loop,0.0,,,,0.0400148246,0.0400148246,13.620000000000005
309,109,361,1,0,,,284,[loop in monteCarloSimulation],std::normal_distribution<float>::param_type::mean,barrier,Child Function,0.1199967538,0.1199967538,0.1199967538,0.8810334346549189,13.620000000000005,0.1199967538,0.1199967538,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,0.1199967538,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,81556499.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2446.69497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Not a Loop,0.0,,,,0.1199967538,0.1199967538,13.620000000000005
309,303,361,1,0,,,284,[loop in monteCarloSimulation],std::sqrt,barrier,Child Function,0.5500150780999999,0.5500150780999999,0.5500150780999999,4.038289853891334,13.620000000000005,0.5500150780999999,0.1499935456,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,0.5500150780999999,,0.0003383084402962963,0.0,0.0,0.0,0.0,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,81556499.0,None,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2.340510613919509,1.733711565866303,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,815.56499,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2340510613.919509,81556499.0,201.46211801206948,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Not a Loop; Replaced with GPU math function,0.0,,,,0.5500150780999999,0.5500150780999999,13.620000000000005
309,231,303,1,0,,,284,[loop in monteCarloSimulation],sqrtf,libm.so.6,Child Function,0.4000215325,0.4000215325,0.4000215325,2.9370156571218784,13.620000000000005,0.4000215325,0.4000215325,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,0.4000215325,,,,,,,,,,,,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,81556499.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detailed static instruction mix was used; Not a Loop,,,,,0.4000215325,0.4000215325,13.620000000000005
309,19,361,1,0,,,284,[loop in monteCarloSimulation],std::log,barrier,Child Function,2.0400428974,2.0400428974,2.0400428974,14.97828852716593,13.620000000000005,2.0400428974,0.1100133766,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,2.0400428974,,0.0003383084402962963,0.0,0.0,0.0,0.0,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,81556499.0,None,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2.340510613919509,1.733711565866303,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2340510613.919509,81556499.0,201.46211801206948,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Not a Loop; Replaced with GPU math function,0.0,,,,2.0400428974,2.0400428974,13.620000000000005
309,267,19,1,0,,,284,[loop in monteCarloSimulation],logf,libm.so.6,Child Function,0.0799990382,0.0799990382,0.0799990382,0.5873644508076357,13.620000000000005,0.0799990382,0.0799990382,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,0.0799990382,,,,,,,,,,,,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,81556499.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detailed static instruction mix was used; Not a Loop,,,,,0.0799990382,0.0799990382,13.620000000000005
309,351,19,1,0,,,284,[loop in monteCarloSimulation],__logf_finite,libm.so.6,Child Function,1.8500304826,1.8500304826,1.8500304826,13.583190033773858,13.620000000000005,1.8500304826,1.8500304826,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,1.8500304826,,,,,,,,,,,,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,81556499.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detailed static instruction mix was used; Not a Loop,,,,,1.8500304826,1.8500304826,13.620000000000005
309,8,361,1,0,3,,284,[loop in monteCarloSimulation],"[loop in std::normal_distribution<float>::operator()<std::mersenne_twister_engine<unsigned long, (unsigned long)32, (unsigned long)624, (unsigned long)397, (unsigned long)31, (unsigned long)2567483615, (unsigned long)11, (unsigned long)4294967295, (unsigned long)7, (unsigned long)2636928640, (unsigned long)15, (unsigned long)4022730752, (unsigned long)18, (unsigned long)1812433253>>]",barrier,Child Loop,6.679907194999996,6.679907194999996,6.679907194999996,49.044839904552084,13.620000000000005,6.679907194999996,1.2599412666999998,Parallel: Assumed,,,ACC,n/a - part of offload,2,2,,,,,,,,,,6.679907194999996,,0.008507186533481483,7.1125e-08,1.9756944444444472e-08,1.9756944444444472e-08,0.010396663580246913,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.273279190172202,81556499.0,22287694.0,5389630400.0,3662684160.0,1726946240.0,114.57167331599935,77.86059931664433,36.71107399935502,154671758976.59912,105111809077.46985,49559949899.12928,0.2983637325937483,0.20276197738709462,0.0956017552066537,0.007065362962962963,0.0033313006172839507,3414.0000001192143,3414.000000000005,1.1920928955078125e-07,7.257412172724875e-05,7.257412172471462e-05,2.5341269743922487e-15,97975.06433178582,97975.06432836474,3.421071415429536e-06,2.8349266299706543e-07,5.66985325974333e-07,1.979786698743944e-17,1.9756944444444472e-08,6.898685737892433e-19,3414.0000001192143,3414.000000000005,1.1920928955078125e-07,7.257412172724875e-05,7.257412172471462e-05,2.5341269743922487e-15,97975.06433178582,97975.06432836474,3.421071415429536e-06,2.8349266299706543e-07,5.66985325974333e-07,1.979786698743944e-17,1.9756944444444472e-08,6.898685737892433e-19,3414.0,0.0,3414.0,7.257412172471452e-05,0.0,7.257412172471452e-05,97975.06432836459,97975.06432836459,0.0,2.0411471735075957e-06,2.0411471735075957e-06,0.0,7.1125e-08,0.0,,,,,,64.27393959126417,47.61032562315864,,,,,,,,,,,0,6227.323539999999,0,0,0,0,4153.76772,0,0,0,0,0,7269.093510000001,0,86793.35812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37462379277.728645,1305399121.0,3224.6169832247674,5960246918.161752,207688386.00000003,513.0350449455689,20851313395.37376,726576547.0,1794.8005597508047,0.0,0,0.0,Fallback implemented for dependent_iterations_distance,0.0,,,,6.679907194999996,6.679907194999996,13.620000000000005
309,9,8,1,0,,,284,[loop in monteCarloSimulation],"std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, (unsigned long)32, (unsigned long)624, (unsigned long)397, (unsigned long)31, (unsigned long)2567483615, (unsigned long)11, (unsigned long)4294967295, (unsigned long)7, (unsigned long)2636928640, (unsigned long)15, (unsigned long)4022730752, (unsigned long)18, (unsigned long)1812433253>, float>::operator()",barrier,Child Function,5.4199659283,5.4199659283,5.4199659283,39.79416981130689,13.620000000000005,5.4199659283,0.3999806594000001,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,5.4199659283,,0.001507318709037037,7.1125e-08,1.9756944444444472e-08,1.9756944444444472e-08,0.010314592222222222,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,207688386.0,None,5347084608.0,3641411264.0,1705673344.0,113.6672434719799,77.40838439463461,36.2588590773453,153450778687.17288,104501318932.75671,48949459754.41615,0.29600844654161435,0.20158433436102763,0.09442411218058673,0.007024327283950618,0.003290264938271605,3414.0000001192143,3414.000000000005,1.1920928955078125e-07,7.257412172724875e-05,7.257412172471462e-05,2.5341269743922487e-15,97975.06433178582,97975.06432836474,3.421071415429536e-06,2.8349266299706543e-07,5.66985325974333e-07,1.979786698743944e-17,1.9756944444444472e-08,6.898685737892433e-19,3414.0000001192143,3414.000000000005,1.1920928955078125e-07,7.257412172724875e-05,7.257412172471462e-05,2.5341269743922487e-15,97975.06433178582,97975.06432836474,3.421071415429536e-06,2.8349266299706543e-07,5.66985325974333e-07,1.979786698743944e-17,1.9756944444444472e-08,6.898685737892433e-19,3414.0,0.0,3414.0,7.257412172471452e-05,0.0,7.257412172471452e-05,97975.06432836459,97975.06432836459,0.0,2.0411471735075957e-06,2.0411471735075957e-06,0.0,7.1125e-08,0.0,,,,,,35.75193069077814,26.48291162279862,,,,,,,,,,,0,3111.99775,0,0,0,0,2076.88386,0,0,0,0,0,5192.20965,0,75816.25077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14900617295.404377,519220965.0,1282.587612363922,0.0,0,0.0,20851313395.37376,726576547.0,1794.8005597508047,0.0,0,0.0,Not a Loop,0.0,,,,5.4199659283,5.4199659283,13.620000000000005
